end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-1.0804845694996672,1.3511390559492966,3.7370119608881023,"[0, 1, 0]","[1, 0, 2, 12]",432.25421231959285
2026-01-01,2026-01-01,-1.2536372444635702,0.9749542054439502,3.2286728687701753,"[0, 1, 0]","[1, 0, 2, 12]",430.2617405226909
2026-02-01,2026-02-01,-2.12353717061783,0.010492109042040454,2.086368632579114,"[0, 1, 0]","[1, 0, 1, 12]",428.32810697102
2026-03-01,2026-03-01,-1.5640335215205652,0.313324498144155,2.2310622394496638,"[0, 1, 0]","[1, 0, 1, 12]",428.17145774102596
2026-04-01,2026-04-01,-1.840738886139641,-0.1348227700931588,1.6077682156844388,"[0, 1, 0]","[1, 0, 1, 12]",428.68526463119264
2026-05-01,2026-05-01,-0.7882110006977623,0.46463580576809704,1.6972820138003173,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-06-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-07-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-08-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-09-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-10-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-11-01,2026-06-01,-1.0434037817288544,0.25814125022079537,1.5329602713750152,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
