end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-3.7352074071785393,6.417218387735453,16.266692876369437,"[0, 1, 0]","[1, 0, 1, 12]",869.9610839523657
2026-01-01,2026-01-01,-3.8283813248242784,5.980508904235236,15.371516939367302,"[0, 1, 0]","[1, 0, 1, 12]",869.9842644195959
2026-02-01,2026-02-01,-0.5010215553929319,8.580106843087918,17.475884433158967,"[0, 1, 0]","[1, 0, 1, 12]",869.8036702545311
2026-03-01,2026-03-01,-4.366051646282197,4.273694228300421,12.694687141225398,"[0, 1, 0]","[1, 0, 1, 12]",875.4040528410604
2026-04-01,2026-04-01,-4.09206754155046,3.4442586290571455,11.21257065996262,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-05-01,2026-05-01,-2.2967679410298096,4.449529030910554,11.368297297757275,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-06-01,2026-06-01,-0.8512940167917593,5.033042385644414,11.014260400591983,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-07-01,2026-07-01,2.0825673492481895,7.032260271418011,12.04876832886292,"[0, 1, 0]","[1, 0, 1, 12]",876.0496637194593
2026-08-01,2026-07-01,2.0825673492481895,7.032260271418011,12.04876832886292,"[0, 1, 0]","[1, 0, 1, 12]",876.0496637194593
2026-09-01,2026-07-01,2.0825673492481895,7.032260271418011,12.04876832886292,"[0, 1, 0]","[1, 0, 1, 12]",876.0496637194593
2026-10-01,2026-07-01,2.0825673492481895,7.032260271418011,12.04876832886292,"[0, 1, 0]","[1, 0, 1, 12]",876.0496637194593
2026-11-01,2026-07-01,2.0825673492481895,7.032260271418011,12.04876832886292,"[0, 1, 0]","[1, 0, 1, 12]",876.0496637194593
