date,lower_95,median,upper_95,actual
2024-06-01,,,,110.83
2024-07-01,,,,110.27
2024-08-01,,,,110.51
2024-09-01,,,,111.63
2024-10-01,,,,111.78
2024-11-01,,,,112.36
2024-12-01,,,,112.94
2025-01-01,,,,112.24
2025-02-01,,,,112.89
2025-03-01,,,,113.07
2025-04-01,,,,113.08
2025-05-01,,,,113.92
2025-06-01,,,,113.91
2025-07-01,,,,113.9
2025-08-01,,,,113.68
2025-09-01,,,,113.59
2025-10-01,,,,113.75
2025-11-01,,,,114.3
2025-12-01,,,,114.58
2026-01-01,,,,114.85
2026-02-01,,,,114.52
2026-03-01,,,,115.01
2026-04-01,,,,115.15
2026-05-01,,,,115.41
2026-06-01,113.62916423200689,115.48767218938065,117.33388493434067,
2026-07-01,112.49103009204318,115.49287194761507,118.52242460719394,
2026-08-01,111.66946218619249,115.51538861532504,119.33664567156768,
2026-09-01,111.00431111141243,115.52342145635403,120.08443806984896,
2026-10-01,110.38204098671551,115.47047959597954,120.69077396855758,
2026-11-01,109.76466160370174,115.45633681154845,121.28826926429949,
2026-12-01,109.31316327023164,115.44774268526847,121.76979910148242,
2027-01-01,108.86037187528436,115.43330596427275,122.16773808130351,
2027-02-01,108.43102241075104,115.41936914019638,122.49924783734502,
2027-03-01,107.98848243235989,115.37382388573064,122.81991534072843,
2027-04-01,107.60755932291126,115.34217652551249,123.25735412885379,
2027-05-01,107.168525567845,115.43663562435816,123.63174023376511,
2027-06-01,106.87729205563924,115.4834792735198,123.85233438340299,
2027-07-01,106.4723719918805,115.478151917568,124.13274468119934,
2027-08-01,106.26795549811226,115.51272514550763,124.56959254106212,
2027-09-01,105.91148918599946,115.51474093965602,124.94484559090684,
2027-10-01,105.65641488520612,115.49360372508787,125.21084123161569,
2027-11-01,105.32254162425222,115.46273730206738,125.42437838185775,
