end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,1.7848948380768423,3.054208027552548,4.333025757187497,"[0, 1, 1]","[1, 0, 1, 12]",419.48555795450017
2026-01-01,2026-01-01,1.5319447032299398,2.798775882230423,4.076551237710764,"[0, 1, 1]","[1, 0, 1, 12]",418.60211785234674
2026-02-01,2026-02-01,2.0083669920689906,3.1278128166693833,4.256017730561651,"[0, 1, 1]","[1, 0, 1, 12]",413.159591485379
2026-03-01,2026-03-01,2.1848823384384475,3.236203860850665,4.283258459176895,"[0, 1, 1]","[1, 0, 1, 12]",412.80420868897966
2026-04-01,2026-04-01,2.3317846753066473,3.3234687815683444,4.307771129550305,"[0, 1, 1]","[1, 0, 1, 12]",412.8299772194574
2026-05-01,2026-05-01,2.5022850780144905,3.4031903565586177,4.305809830517315,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-06-01,2026-06-01,2.7380131232981886,3.5381651545152693,4.352189826822576,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-07-01,2026-07-01,2.8952901124622525,3.5869177337926317,4.2857063058321465,"[0, 1, 1]","[1, 0, 1, 12]",412.76112413773285
2026-08-01,2026-07-01,2.8952901124622525,3.5869177337926317,4.2857063058321465,"[0, 1, 1]","[1, 0, 1, 12]",412.76112413773285
2026-09-01,2026-07-01,2.8952901124622525,3.5869177337926317,4.2857063058321465,"[0, 1, 1]","[1, 0, 1, 12]",412.76112413773285
2026-10-01,2026-07-01,2.8952901124622525,3.5869177337926317,4.2857063058321465,"[0, 1, 1]","[1, 0, 1, 12]",412.76112413773285
2026-11-01,2026-07-01,2.8952901124622525,3.5869177337926317,4.2857063058321465,"[0, 1, 1]","[1, 0, 1, 12]",412.76112413773285
