end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-18.604839772755067,-7.054329976620259,4.858376612331454,"[0, 1, 1]","[0, 0, 0, 12]",871.7964446128839
2026-01-01,2026-01-01,-20.227874821656552,-9.309034198982545,1.963514974103305,"[0, 1, 1]","[0, 0, 0, 12]",872.755397845376
2026-02-01,2026-02-01,-21.4807206542118,-11.071456758985086,-0.4178388716508938,"[0, 1, 1]","[0, 0, 0, 12]",872.5176080587756
2026-03-01,2026-03-01,-24.23361004034635,-14.55024573313073,-4.4975702980122865,"[0, 1, 1]","[0, 0, 0, 12]",874.6678761125427
2026-04-01,2026-04-01,-22.135367676066803,-13.29005757344121,-4.041546793721096,"[0, 1, 1]","[0, 0, 0, 12]",875.0235228899281
2026-05-01,2026-05-01,-20.615447176100005,-12.908986144079819,-4.969380702462464,"[0, 1, 1]","[0, 0, 0, 12]",871.5093962756384
2026-06-01,2026-06-01,-21.088075084111036,-14.388556506627914,-7.552431412209913,"[0, 1, 1]","[0, 0, 0, 12]",870.9537907948192
2026-07-01,2026-07-01,-17.859747634220792,-12.474269733505011,-7.0551874660491825,"[0, 1, 1]","[0, 0, 0, 12]",871.1391610507038
2026-08-01,2026-07-01,-17.859747634220792,-12.474269733505011,-7.0551874660491825,"[0, 1, 1]","[0, 0, 0, 12]",871.1391610507038
2026-09-01,2026-07-01,-17.859747634220792,-12.474269733505011,-7.0551874660491825,"[0, 1, 1]","[0, 0, 0, 12]",871.1391610507038
2026-10-01,2026-07-01,-17.859747634220792,-12.474269733505011,-7.0551874660491825,"[0, 1, 1]","[0, 0, 0, 12]",871.1391610507038
2026-11-01,2026-07-01,-17.859747634220792,-12.474269733505011,-7.0551874660491825,"[0, 1, 1]","[0, 0, 0, 12]",871.1391610507038
