end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-1.4473490307688606,0.11821291516470467,1.6816814760483636,"[1, 1, 0]","[1, 0, 1, 12]",290.68618263937475
2026-01-01,2026-01-01,-1.2466545408218392,0.2032732818109224,1.640971029467752,"[1, 1, 0]","[1, 0, 1, 12]",289.2687908573541
2026-02-01,2026-02-01,-1.319033096100774,0.04169295035760001,1.3908295293360224,"[1, 1, 0]","[1, 0, 1, 12]",289.6650655941076
2026-03-01,2026-03-01,-2.0171004750086876,-0.4465138622155749,1.1041648314156336,"[0, 1, 0]","[1, 0, 0, 12]",287.3952309770557
2026-04-01,2026-04-01,-1.5807315760572471,-0.21876848957526818,1.1390720583074863,"[0, 1, 0]","[1, 0, 0, 12]",285.8492051982322
2026-05-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-06-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-07-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-08-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-09-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-10-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-11-01,2026-05-01,-0.7470334701735656,0.3655865617196383,1.488296171518469,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
