end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-3.717312990467572,-0.16858991597917594,3.366044564710567,"[0, 1, 0]","[1, 0, 1, 12]",464.18874052286674
2026-01-01,2026-01-01,-3.0275948889777813,0.25247689400442397,3.5245134134078624,"[0, 1, 0]","[1, 0, 1, 12]",463.05832849369517
2026-02-01,2026-02-01,-3.1843657509255263,-0.07624467068560392,2.9230169192053834,"[0, 1, 0]","[1, 0, 1, 12]",462.8956465371293
2026-03-01,2026-03-01,-2.7114433621321505,-0.0018588902664689044,2.7408217005654505,"[0, 1, 0]","[1, 0, 1, 12]",462.8527851187381
2026-04-01,2026-04-01,-2.6949501270860097,-0.3204811585927203,2.098524398202453,"[0, 1, 0]","[1, 0, 1, 12]",459.12049087795356
2026-05-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-06-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-07-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-08-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-09-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-10-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-11-01,2026-05-01,-2.0763469616122627,-0.03862779953353623,2.048219013583039,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
