end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-1.217079936666305,1.5151009928135295,4.1922051707241295,"[0, 1, 0]","[1, 0, 2, 12]",432.25421231959285
2026-01-01,2026-01-01,-1.3933066013482158,1.0761142531762573,3.5702734832118996,"[0, 1, 0]","[1, 0, 2, 12]",430.2617405226909
2026-02-01,2026-02-01,-2.356039281842733,-0.003208388370069315,2.2697773455883676,"[0, 1, 0]","[1, 0, 1, 12]",428.32810697102
2026-03-01,2026-03-01,-1.70768096136178,0.34888870300731156,2.441023063377991,"[0, 1, 0]","[1, 0, 1, 12]",428.17145774102596
2026-04-01,2026-04-01,-2.003141197824205,-0.17418591461127164,1.6884881785895467,"[0, 1, 0]","[1, 0, 1, 12]",428.68526463119264
2026-05-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-06-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-07-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-08-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-09-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-10-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-11-01,2026-05-01,-0.8268070628803833,0.5008828887462471,1.7893352883456553,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
