date,lower_95,median,upper_95,actual
2024-05-01,,,,34.434
2024-06-01,,,,28.302
2024-07-01,,,,26.37
2024-08-01,,,,31.5
2024-09-01,,,,27.3
2024-10-01,,,,23.045999999999996
2024-11-01,,,,26.166
2024-12-01,,,,24.563999999999997
2025-01-01,,,,21.078
2025-02-01,,,,22.386
2025-03-01,,,,29.562
2025-04-01,,,,30.701999999999998
2025-05-01,,,,24.497999999999998
2025-06-01,,,,24.497999999999998
2025-07-01,,,,26.208
2025-08-01,,,,33.275999999999996
2025-09-01,,,,31.331999999999997
2025-10-01,,,,28.787999999999997
2025-11-01,,,,33.431999999999995
2025-12-01,,,,30.954
2026-01-01,,,,32.339999999999996
2026-02-01,,,,33.252
2026-03-01,,,,30.918
2026-04-01,,,,32.1
2026-05-01,25.009496748040515,30.38566744895896,35.513275263969405,
2026-06-01,22.929699221184478,30.34344694366406,37.79888359880868,
2026-07-01,21.672162705268832,30.892758538149902,39.87313534551861,
2026-08-01,22.354201841684812,32.846300626761945,43.323942002250874,
2026-09-01,20.75194112157549,32.28845233707809,43.90531115479586,
2026-10-01,18.800113663472978,31.55049859383977,44.30447651202937,
2026-11-01,19.121617346792963,32.94400951097053,46.77890766357531,
2026-12-01,17.34225700704917,32.223719171019894,47.05828871891893,
2027-01-01,16.922510365644342,32.62145427082305,48.21710760619589,
2027-02-01,16.273379437556816,32.86325937910219,49.38718182817965,
2027-03-01,15.008864265726618,32.19979302684621,49.75090716705112,
2027-04-01,14.571548612657608,32.472053448785616,51.16248253256135,
2027-05-01,12.73953700564489,31.97770772314055,51.50433532095152,
2027-06-01,11.629670178140728,31.82487661771026,52.7757413945646,
2027-07-01,10.525849356572456,32.01457196229279,53.977471325215845,
2027-08-01,10.139367594629187,32.48591866478654,55.36987152135616,
2027-09-01,9.225345293245468,32.318354564647436,56.32023221855726,
2027-10-01,7.71534317093466,32.12371825309939,57.16086940036309,
