end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-1.4586777427378386,0.10390029981484616,1.6577367439570125,"[1, 1, 0]","[1, 0, 1, 12]",290.68618263937475
2026-01-01,2026-01-01,-1.290118125157694,0.19450768302513666,1.641060335549357,"[1, 1, 0]","[1, 0, 1, 12]",289.2687908573541
2026-02-01,2026-02-01,-1.314087217626165,0.025076420971672064,1.3717602415784977,"[1, 1, 0]","[1, 0, 1, 12]",289.6650655941076
2026-03-01,2026-03-01,-1.9698067026984785,-0.44560520621439537,1.0827475680788228,"[0, 1, 0]","[1, 0, 0, 12]",287.3952309770557
2026-04-01,2026-04-01,-1.5372642209422416,-0.22203487999682636,1.1641081312503618,"[0, 1, 0]","[1, 0, 0, 12]",285.8492051982322
2026-05-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-06-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-07-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-08-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-09-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-10-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-11-01,2026-05-01,-0.7391523716890784,0.361694935306339,1.4802969424208383,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
