end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-7.091494286314631,7.057910607663459,20.94944331251356,"[0, 1, 0]","[1, 0, 1, 12]",869.9610839523657
2026-01-01,2026-01-01,-6.8882923613923905,6.286829081157144,19.306012880032824,"[0, 1, 0]","[1, 0, 1, 12]",869.9842644195959
2026-02-01,2026-02-01,-1.566683080037412,10.501676887786452,22.482833190370606,"[0, 1, 0]","[1, 0, 1, 12]",869.8036702545311
2026-03-01,2026-03-01,-7.434395122441562,3.564435131041897,14.669412323011867,"[0, 1, 0]","[1, 0, 1, 12]",875.4040528410604
2026-04-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-05-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-06-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-07-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-08-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-09-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-10-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-11-01,2026-04-01,-7.301871978182077,2.3087425605188514,12.053401488966028,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
