end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.8559828832152253,4.207562722233035,7.541692584711935,"[0, 1, 0]","[0, 0, 0, 12]",495.453300757605
2026-01-01,2026-01-01,0.9292804933367497,4.061603331480519,7.136275502496698,"[0, 1, 0]","[0, 0, 0, 12]",494.41724011791837
2026-02-01,2026-02-01,2.16603931639196,4.732909434583711,7.301855727892181,"[0, 2, 1]","[1, 0, 1, 12]",461.48676978793765
2026-03-01,2026-03-01,1.823502128295792,4.038010842124699,6.204267023080669,"[0, 1, 0]","[1, 0, 1, 12]",456.17626095851597
2026-04-01,2026-04-01,0.7288324530855871,2.746412158299165,4.705924824415456,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-05-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-06-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-07-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-08-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-09-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-10-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-11-01,2026-05-01,0.9867979367374197,2.6506536872216984,4.354153069847173,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
