end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-6.607132393261824,6.593434929878448,19.33894252358492,"[0, 1, 0]","[1, 0, 1, 12]",869.9610839523657
2026-01-01,2026-01-01,-6.399377313454352,5.971052521618766,18.019729139955384,"[0, 1, 0]","[1, 0, 1, 12]",869.9842644195959
2026-02-01,2026-02-01,-1.8280918030487947,9.6582727821798,20.78082460039317,"[0, 1, 0]","[1, 0, 1, 12]",869.8036702545311
2026-03-01,2026-03-01,-7.0496850144722165,3.536107368633388,13.923733192151017,"[0, 1, 0]","[1, 0, 1, 12]",875.4040528410604
2026-04-01,2026-04-01,-6.6598151453449255,2.399208877144318,11.659785521487535,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-05-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-06-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-07-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-08-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-09-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-10-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-11-01,2026-05-01,-3.9308932373696015,3.8362132614830315,11.781935249513554,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
