end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-3.417760795886245,-0.24745217612922232,2.903829313664757,"[0, 1, 0]","[1, 0, 1, 12]",464.18874052286674
2026-01-01,2026-01-01,-2.8515368161209578,0.11275094981623823,3.063537134997952,"[0, 1, 0]","[1, 0, 1, 12]",463.05832849369517
2026-02-01,2026-02-01,-2.9787249148263184,-0.165263488418411,2.556657512919687,"[0, 1, 0]","[1, 0, 1, 12]",462.8956465371293
2026-03-01,2026-03-01,-2.5777832539747267,-0.10202478220448796,2.416588397738079,"[0, 1, 0]","[1, 0, 1, 12]",462.8527851187381
2026-04-01,2026-04-01,-2.6006148744368374,-0.3815835538274399,1.8684424178019756,"[0, 1, 0]","[1, 0, 1, 12]",459.12049087795356
2026-05-01,2026-05-01,-2.0811560379764913,-0.1408497671749913,1.840013302396137,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-06-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-07-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-08-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-09-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-10-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-11-01,2026-06-01,-2.3941873232535253,-0.7438828790394609,0.9700825972513438,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
