end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,1.4851924893382993,2.9525425729269443,4.439998496162616,"[0, 1, 1]","[1, 0, 1, 12]",419.48555795450017
2026-01-01,2026-01-01,1.1755676506390145,2.6363806210543927,4.102362962779876,"[0, 1, 1]","[1, 0, 1, 12]",418.60211785234674
2026-02-01,2026-02-01,1.7570534374556388,3.030696472313089,4.316156835785145,"[0, 1, 1]","[1, 0, 1, 12]",413.159591485379
2026-03-01,2026-03-01,1.9434442238715512,3.156046411795998,4.352689922220034,"[0, 1, 1]","[1, 0, 1, 12]",412.80420868897966
2026-04-01,2026-04-01,2.1555715879783985,3.2659399624797487,4.376673127652939,"[0, 1, 1]","[1, 0, 1, 12]",412.8299772194574
2026-05-01,2026-05-01,2.359622690075422,3.360505652208147,4.3638913562873345,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-06-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-07-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-08-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-09-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-10-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
2026-11-01,2026-06-01,2.645860259262713,3.522902057024183,4.412754262729901,"[0, 1, 1]","[1, 0, 1, 12]",413.31757386377245
