end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.7601029731384046,2.3782360578301365,3.982694204449306,"[0, 2, 2]","[1, 0, 1, 12]",-87.69193581161103
2026-01-01,2026-01-01,0.6389789000344258,2.450754296303792,4.231990606685396,"[0, 2, 1]","[2, 0, 1, 12]",-87.55807055775225
2026-02-01,2026-02-01,0.7679395870578712,2.3223797636550643,3.854887043817475,"[0, 2, 1]","[2, 0, 0, 12]",-86.06936002845265
2026-03-01,2026-03-01,2.287860511167993,3.0740721005214837,3.8629200978793947,"[1, 2, 1]","[1, 0, 0, 12]",-96.67395563631021
2026-04-01,2026-04-01,2.348179368844176,2.990394901825013,3.6457038999233182,"[1, 2, 1]","[1, 0, 1, 12]",-101.3347984603385
2026-05-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-06-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-07-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-08-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-09-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-10-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-11-01,2026-05-01,2.597731351832546,3.285508179899317,3.9774929367856977,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
