end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-13.116036275882864,-3.8288874226919916,5.316891876356527,"[2, 1, 2]","[0, 0, 0, 12]",1065.603578762172
2026-01-01,2026-01-01,-13.199258485265638,-4.093951291651116,5.114983309082192,"[2, 1, 2]","[0, 0, 0, 12]",1065.619451233824
2026-02-01,2026-02-01,-30.921208929076005,-6.897886683832176,17.26245883305838,"[0, 1, 1]","[1, 0, 1, 12]",1081.5535967636447
2026-03-01,2026-03-01,-26.926967780273586,-4.966968481381798,17.025972154077834,"[0, 1, 1]","[1, 0, 1, 12]",1081.6967878111175
2026-04-01,2026-04-01,-8.889144673251588,-1.1484485311135089,6.718079735724414,"[2, 1, 1]","[1, 0, 1, 12]",1060.7800303941362
2026-05-01,2026-05-01,-8.802490900951788,-1.286488486088885,6.300052973742674,"[2, 1, 1]","[1, 0, 1, 12]",1060.467016135052
2026-06-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
2026-07-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
2026-08-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
2026-09-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
2026-10-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
2026-11-01,2026-06-01,-16.322635686906498,-1.658488591526698,13.032683702207398,"[0, 1, 1]","[1, 0, 1, 12]",1081.2124157976098
