end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-0.8935036973049364,1.216141004027385,3.2926397930020164,"[0, 1, 0]","[1, 0, 2, 12]",432.25421231959285
2026-01-01,2026-01-01,-1.0460832320354345,0.8903596476159947,2.8532933514453753,"[0, 1, 0]","[1, 0, 2, 12]",430.2617405226909
2026-02-01,2026-02-01,-1.813405897167438,0.05541258657064674,1.8742572409104272,"[0, 1, 0]","[1, 0, 1, 12]",428.32810697102
2026-03-01,2026-03-01,-1.3482806634476698,0.31512291191295816,1.9929479766731657,"[0, 1, 0]","[1, 0, 1, 12]",428.17145774102596
2026-04-01,2026-04-01,-1.5931534748223555,-0.05886820586792396,1.4901195318683336,"[0, 1, 0]","[1, 0, 1, 12]",428.68526463119264
2026-05-01,2026-05-01,-0.6688903291322639,0.46331265577095593,1.5765670638111025,"[0, 1, 1]","[1, 0, 2, 12]",429.58412667467485
2026-06-01,2026-06-01,-0.9353350025483124,0.28357032171615515,1.4640453633150519,"[0, 1, 0]","[1, 0, 2, 12]",429.1470294816774
2026-07-01,2026-07-01,-0.6334049302677848,0.38975433447831165,1.4013233916655456,"[0, 1, 0]","[1, 0, 2, 12]",427.9609670513284
2026-08-01,2026-07-01,-0.6334049302677848,0.38975433447831165,1.4013233916655456,"[0, 1, 0]","[1, 0, 2, 12]",427.9609670513284
2026-09-01,2026-07-01,-0.6334049302677848,0.38975433447831165,1.4013233916655456,"[0, 1, 0]","[1, 0, 2, 12]",427.9609670513284
2026-10-01,2026-07-01,-0.6334049302677848,0.38975433447831165,1.4013233916655456,"[0, 1, 0]","[1, 0, 2, 12]",427.9609670513284
2026-11-01,2026-07-01,-0.6334049302677848,0.38975433447831165,1.4013233916655456,"[0, 1, 0]","[1, 0, 2, 12]",427.9609670513284
