end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.8159464026427401,2.978759780627115,5.190748102908071,"[0, 1, 1]","[0, 0, 0, 12]",315.6138407781
2026-01-01,2026-01-01,1.0772984131366743,3.0907503800289504,5.157150151764505,"[0, 1, 1]","[0, 0, 0, 12]",315.634756209749
2026-02-01,2026-02-01,1.8007600577919844,3.304751654908756,4.854507892848565,"[2, 2, 1]","[0, 0, 0, 12]",296.1364025158822
2026-03-01,2026-03-01,1.7996269681859662,3.1653299058982896,4.560390560749639,"[2, 2, 1]","[0, 0, 0, 12]",296.23114579429864
2026-04-01,2026-04-01,0.9012485379896568,2.358471227195814,3.8495955272125797,"[0, 1, 1]","[0, 0, 0, 12]",298.441520868087
2026-05-01,2026-05-01,1.2269032710386487,2.512707734462829,3.797202590104204,"[0, 1, 1]","[0, 0, 0, 12]",296.9342803342727
2026-06-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
2026-07-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
2026-08-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
2026-09-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
2026-10-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
2026-11-01,2026-06-01,1.6930072426679519,2.7597484177036478,3.8365390388460003,"[0, 1, 1]","[0, 0, 0, 12]",296.8446399431806
