end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.929325613215708,4.482209899769252,8.02129212803706,"[0, 1, 0]","[0, 0, 0, 12]",495.453300757605
2026-01-01,2026-01-01,1.0324561108842383,4.313607413114646,7.599578905149064,"[0, 1, 0]","[0, 0, 0, 12]",494.41724011791837
2026-02-01,2026-02-01,2.222705193569432,4.995171408582294,7.751862495029043,"[0, 2, 1]","[1, 0, 1, 12]",461.48676978793765
2026-03-01,2026-03-01,1.9433470098562875,4.250469699011809,6.55832627152169,"[0, 1, 0]","[1, 0, 1, 12]",456.17626095851597
2026-04-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-05-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-06-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-07-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-08-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-09-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-10-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-11-01,2026-04-01,0.7518712477472558,2.7799194071163953,4.8776847366463985,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
