end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-0.5253616470209387,1.3359331330993527,3.235116880338563,"[0, 1, 2]","[1, 0, 1, 12]",403.1021538170478
2026-01-01,2026-01-01,-0.6133747467225124,1.198017464420893,2.992269080378427,"[0, 1, 2]","[1, 0, 1, 12]",402.94263268211967
2026-02-01,2026-02-01,-0.8325974300757825,0.8420334269156982,2.5200732826040633,"[0, 1, 2]","[1, 0, 1, 12]",401.0775940440943
2026-03-01,2026-03-01,-0.7942404318159499,0.7342308517032663,2.320058071680197,"[0, 1, 2]","[1, 0, 1, 12]",401.1489611418017
2026-04-01,2026-04-01,-0.6000155339735507,0.7790457809169453,2.239371919437297,"[0, 1, 2]","[1, 0, 1, 12]",400.8336521769404
2026-05-01,2026-05-01,-0.40138964753640066,0.8734900358779143,2.1577245627060786,"[0, 1, 2]","[1, 0, 1, 12]",400.89878751872766
2026-06-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
2026-07-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
2026-08-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
2026-09-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
2026-10-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
2026-11-01,2026-06-01,-0.17053389256204238,0.9258744925059048,2.0328402207977523,"[0, 1, 2]","[1, 0, 1, 12]",400.41865716413486
