end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-8.244312253010275,7.564282216344893,23.49642199895691,"[0, 1, 0]","[1, 0, 1, 12]",922.0592790075648
2026-01-01,2026-01-01,-8.282706375329854,6.808445205220849,21.490080484245407,"[0, 1, 0]","[1, 0, 1, 12]",922.0773227280998
2026-02-01,2026-02-01,-2.390133105415777,11.188222511166693,24.895233731292656,"[0, 1, 0]","[1, 0, 1, 12]",921.8906594734605
2026-03-01,2026-03-01,-9.015779844072998,3.9467593000157137,16.538355515581465,"[0, 1, 0]","[1, 0, 1, 12]",927.2548402028236
2026-04-01,2026-04-01,-8.938526447644223,2.541736928264676,13.79035968662647,"[0, 1, 0]","[1, 0, 1, 12]",927.059000136975
2026-05-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-06-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-07-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-08-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-09-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-10-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-11-01,2026-05-01,-5.342751343861604,4.399076444269156,14.191333552429095,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
