end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,1.949188079107552,3.7358325313986427,5.511088070953123,"[0, 1, 0]","[0, 0, 0, 12]",306.96011251550317
2026-01-01,2026-01-01,2.0789300761137324,3.737618013371616,5.386107179679007,"[0, 1, 0]","[0, 0, 0, 12]",305.04495636095237
2026-02-01,2026-02-01,2.507126185573628,4.040704572922948,5.57647345482472,"[0, 1, 0]","[0, 0, 0, 12]",305.78241640971765
2026-03-01,2026-03-01,2.5568789122244486,3.933240137248717,5.33699456850545,"[0, 1, 0]","[0, 0, 0, 12]",305.58440519207306
2026-04-01,2026-04-01,2.6268440786001404,3.855480263838345,5.113866202269917,"[0, 1, 0]","[0, 0, 0, 12]",305.42197731983947
2026-05-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-06-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-07-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-08-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-09-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-10-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
2026-11-01,2026-05-01,2.8102166643919886,3.8761350002057426,4.963032083187625,"[0, 1, 0]","[0, 0, 0, 12]",305.4248087798644
