end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-1.3117643171782127,0.07961386829727957,1.4724675714673676,"[1, 1, 0]","[1, 0, 1, 12]",290.68618263937475
2026-01-01,2026-01-01,-1.1862844831349926,0.16034457920655143,1.4531453563263965,"[1, 1, 0]","[1, 0, 1, 12]",289.2687908573541
2026-02-01,2026-02-01,-1.2027565704469818,0.016370283281418097,1.2305915170252208,"[1, 1, 0]","[1, 0, 1, 12]",289.6650655941076
2026-03-01,2026-03-01,-1.799997328643164,-0.4109193028126228,0.9745264031432096,"[0, 1, 0]","[1, 0, 0, 12]",287.3952309770557
2026-04-01,2026-04-01,-1.4428431678152986,-0.22290234464112046,1.0497088843987727,"[0, 1, 0]","[1, 0, 0, 12]",285.8492051982322
2026-05-01,2026-05-01,-0.7361276759342428,0.31053540103103927,1.3664444483503668,"[2, 1, 0]","[1, 0, 1, 12]",285.13505296140494
2026-06-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
2026-07-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
2026-08-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
2026-09-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
2026-10-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
2026-11-01,2026-06-01,-0.9016135396455625,-0.03487174152294159,0.8442745249591019,"[2, 1, 0]","[1, 0, 1, 12]",283.4904652256148
