date,lower_95,median,upper_95,actual
2024-08-01,,,,110.51
2024-09-01,,,,111.63
2024-10-01,,,,111.78
2024-11-01,,,,112.36
2024-12-01,,,,112.94
2025-01-01,,,,112.24
2025-02-01,,,,112.89
2025-03-01,,,,113.07
2025-04-01,,,,113.08
2025-05-01,,,,113.92
2025-06-01,,,,113.91
2025-07-01,,,,113.9
2025-08-01,,,,113.68
2025-09-01,,,,113.59
2025-10-01,,,,113.75
2025-11-01,,,,114.3
2025-12-01,,,,114.58
2026-01-01,,,,114.85
2026-02-01,,,,114.52
2026-03-01,,,,115.01
2026-04-01,,,,115.15
2026-05-01,,,,115.41
2026-06-01,,,,115.37
2026-07-01,,,,115.54
2026-08-01,113.76482645250708,115.61037353839785,117.4682121807937,
2026-09-01,112.55044737917902,115.62542116951377,118.63521717443984,
2026-10-01,111.71163757295159,115.60999644090145,119.52148830957705,
2026-11-01,111.04407157680336,115.59587078609661,120.261945607643,
2026-12-01,110.4622993628586,115.56402219630661,120.79853851950938,
2027-01-01,109.85882660999732,115.54805550667685,121.50472447370879,
2027-02-01,109.44766686114434,115.55438741919622,121.88117025823459,
2027-03-01,108.98827299114384,115.54660148526168,122.36021078574298,
2027-04-01,108.63917525437583,115.52781344736859,122.63188818167873,
2027-05-01,108.18015548170095,115.49724344016529,123.02320330427045,
2027-06-01,107.74706739243705,115.50556571207248,123.5075250293524,
2027-07-01,107.30591182510038,115.4870189279251,123.85873286098396,
2027-08-01,106.99359008849672,115.53669307243806,124.26984077820798,
2027-09-01,106.56183714899969,115.53595071675517,124.5474711810971,
2027-10-01,106.32808352799015,115.51238468303225,124.82790797967107,
2027-11-01,105.99953682491775,115.53364555310588,125.2152965953158,
2027-12-01,105.75731720890683,115.5338772977485,125.42877494710149,
2028-01-01,105.41404102595249,115.53117587203315,125.73075227101418,
