end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.9585110467676476,4.225599749084751,7.471862483466944,"[0, 1, 0]","[0, 0, 0, 12]",495.453300757605
2026-01-01,2026-01-01,1.0307350193984621,4.073177693455399,7.096913306719436,"[0, 1, 0]","[0, 0, 0, 12]",494.41724011791837
2026-02-01,2026-02-01,2.1532989295279314,4.753012281561631,7.330851574850236,"[0, 2, 1]","[1, 0, 1, 12]",461.48676978793765
2026-03-01,2026-03-01,1.8890535573403806,4.055607637888322,6.230578324412045,"[0, 1, 0]","[1, 0, 1, 12]",456.17626095851597
2026-04-01,2026-04-01,0.8007332384318542,2.768293609295391,4.7620369291190165,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-05-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-06-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-07-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-08-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-09-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-10-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-11-01,2026-05-01,0.9751771390008007,2.6711365353111063,4.394756449652878,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
