end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-3.031455174846799,-0.2729595057930325,2.495455319086708,"[0, 1, 0]","[1, 0, 1, 12]",464.18874052286674
2026-01-01,2026-01-01,-2.5353901389514286,0.0359677821585791,2.610951690906237,"[0, 1, 0]","[1, 0, 1, 12]",463.05832849369517
2026-02-01,2026-02-01,-2.6722619518087702,-0.20423698616731656,2.188481080064595,"[0, 1, 0]","[1, 0, 1, 12]",462.8956465371293
2026-03-01,2026-03-01,-2.3351513022532044,-0.14470170144876704,2.072120269289052,"[0, 1, 0]","[1, 0, 1, 12]",462.8527851187381
2026-04-01,2026-04-01,-2.363223116290162,-0.37325615950239666,1.6358014490256336,"[0, 1, 0]","[1, 0, 1, 12]",459.12049087795356
2026-05-01,2026-05-01,-1.9488496027235986,-0.17733166549916035,1.628932570447038,"[0, 1, 0]","[1, 0, 1, 12]",459.2333778318281
2026-06-01,2026-06-01,-2.2348391228233044,-0.6806432487711618,0.8922015697433862,"[0, 1, 0]","[1, 0, 1, 12]",459.2256937308173
2026-07-01,2026-07-01,-1.66274439645886,-0.3616309028364313,0.9305305708259359,"[0, 1, 0]","[1, 0, 1, 12]",459.2630197878416
2026-08-01,2026-07-01,-1.66274439645886,-0.3616309028364313,0.9305305708259359,"[0, 1, 0]","[1, 0, 1, 12]",459.2630197878416
2026-09-01,2026-07-01,-1.66274439645886,-0.3616309028364313,0.9305305708259359,"[0, 1, 0]","[1, 0, 1, 12]",459.2630197878416
2026-10-01,2026-07-01,-1.66274439645886,-0.3616309028364313,0.9305305708259359,"[0, 1, 0]","[1, 0, 1, 12]",459.2630197878416
2026-11-01,2026-07-01,-1.66274439645886,-0.3616309028364313,0.9305305708259359,"[0, 1, 0]","[1, 0, 1, 12]",459.2630197878416
