end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-2.1310676478405157,1.0691538300305723,4.356494226705777,"[0, 1, 1]","[0, 0, 0, 12]",414.58301091601925
2026-01-01,2026-01-01,-1.7593307234922726,1.2071891570570514,4.282427674454831,"[0, 1, 1]","[0, 0, 0, 12]",408.32870025760917
2026-02-01,2026-02-01,-1.7531914436175249,0.9774872525629235,3.7952453745137595,"[0, 1, 1]","[0, 0, 0, 12]",405.87763088807327
2026-03-01,2026-03-01,-1.136024138761598,1.3419919919049903,3.923829973294512,"[0, 1, 1]","[0, 0, 0, 12]",405.6492198298941
2026-04-01,2026-04-01,-0.8761778949019707,1.3164715662007183,3.5572837182252033,"[0, 1, 1]","[0, 0, 0, 12]",401.19297991039144
2026-05-01,2026-05-01,-0.4335641420559398,1.492915219893213,3.419859582874698,"[0, 1, 1]","[0, 0, 0, 12]",399.85210024527674
2026-06-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
2026-07-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
2026-08-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
2026-09-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
2026-10-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
2026-11-01,2026-06-01,-0.17719469902425147,1.417750125579488,3.0282115739257733,"[0, 1, 1]","[0, 0, 0, 12]",399.73140268747306
