date,lower_95,median,upper_95,actual
2024-05-01,,,,110.82
2024-06-01,,,,110.83
2024-07-01,,,,110.27
2024-08-01,,,,110.51
2024-09-01,,,,111.63
2024-10-01,,,,111.78
2024-11-01,,,,112.36
2024-12-01,,,,112.94
2025-01-01,,,,112.24
2025-02-01,,,,112.89
2025-03-01,,,,113.07
2025-04-01,,,,113.08
2025-05-01,,,,113.92
2025-06-01,,,,113.91
2025-07-01,,,,113.9
2025-08-01,,,,113.68
2025-09-01,,,,113.59
2025-10-01,,,,113.75
2025-11-01,,,,114.3
2025-12-01,,,,114.58
2026-01-01,,,,114.85
2026-02-01,,,,114.52
2026-03-01,,,,115.01
2026-04-01,,,,115.15
2026-05-01,113.28568939296235,115.14055839947937,117.00778109737524,
2026-06-01,112.030755592355,115.14924742149749,118.18181090488508,
2026-07-01,111.16000028927591,115.15055013240232,119.02912424723989,
2026-08-01,110.455801199458,115.10920298961852,119.75934565823982,
2026-09-01,109.81136427816216,115.12631515798296,120.38384948568982,
2026-10-01,109.3334011031951,115.17213079646376,120.85440581469864,
2026-11-01,108.89995035215412,115.1450654778978,121.44119756472836,
2026-12-01,108.51014138554832,115.17473727094912,121.95435372067118,
2027-01-01,108.05926334765427,115.15332976010734,122.36967628960913,
2027-02-01,107.551698462231,115.18261237908257,122.73561394839837,
2027-03-01,107.14676337299625,115.13638169274972,122.99648941395651,
2027-04-01,106.72329233907104,115.12900025780337,123.36793750737087,
2027-05-01,106.32561843591021,115.17234166481126,123.84306223166006,
2027-06-01,105.97103865265653,115.14596026967538,124.05043967441644,
2027-07-01,105.53023104585074,115.14176511946422,124.47144200523029,
2027-08-01,105.29591165357516,115.1212761289502,124.68258753252246,
2027-09-01,105.07971498870458,115.13219551172706,125.03403090697094,
2027-10-01,104.82457929252189,115.14223228735938,125.32894107003133,
2027-11-01,104.46890419747989,115.14150610458813,125.63485308064038,
2027-12-01,104.12354298006579,115.13433809763993,126.02227257226711,
