end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,1.205598951789629,2.521335660395742,3.8192758498575277,"[0, 2, 2]","[1, 0, 1, 12]",-87.69193581161103
2026-01-01,2026-01-01,1.0457060809018401,2.5694691867066908,4.0631402714899,"[0, 2, 1]","[2, 0, 1, 12]",-87.55807055775225
2026-02-01,2026-02-01,1.1596871857181439,2.477453246094818,3.7816004531989273,"[0, 2, 1]","[2, 0, 0, 12]",-86.06936002845265
2026-03-01,2026-03-01,2.4095444323599255,3.069537725531873,3.7260768300438794,"[1, 2, 1]","[1, 0, 0, 12]",-96.67395563631021
2026-04-01,2026-04-01,2.4455282598027086,3.0059332019334732,3.5725049142537992,"[1, 2, 1]","[1, 0, 1, 12]",-101.3347984603385
2026-05-01,2026-05-01,2.6189579021700724,3.25836107447023,3.900912848500474,"[0, 2, 1]","[1, 0, 1, 12]",-93.4473438547231
2026-06-01,2026-06-01,2.6208224296210467,3.006572267521335,3.39104355407555,"[1, 2, 2]","[1, 0, 1, 12]",-96.8687198977473
2026-07-01,2026-07-01,2.785298029044322,3.128570346880146,3.4736649117434326,"[0, 2, 1]","[1, 0, 1, 12]",-92.24249272349728
2026-08-01,2026-07-01,2.785298029044322,3.128570346880146,3.4736649117434326,"[0, 2, 1]","[1, 0, 1, 12]",-92.24249272349728
2026-09-01,2026-07-01,2.785298029044322,3.128570346880146,3.4736649117434326,"[0, 2, 1]","[1, 0, 1, 12]",-92.24249272349728
2026-10-01,2026-07-01,2.785298029044322,3.128570346880146,3.4736649117434326,"[0, 2, 1]","[1, 0, 1, 12]",-92.24249272349728
2026-11-01,2026-07-01,2.785298029044322,3.128570346880146,3.4736649117434326,"[0, 2, 1]","[1, 0, 1, 12]",-92.24249272349728
