end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,1.1596113675787152,2.835967525876491,4.501858563548301,"[0, 1, 1]","[1, 0, 1, 12]",419.48555795450017
2026-01-01,2026-01-01,0.8232848822197599,2.4655094826918074,4.115325122366581,"[0, 1, 1]","[1, 0, 1, 12]",418.60211785234674
2026-02-01,2026-02-01,1.4948723930429662,2.941383003601274,4.327846431914324,"[0, 1, 1]","[1, 0, 1, 12]",413.159591485379
2026-03-01,2026-03-01,1.7428272540408116,3.084580907790915,4.379854531039367,"[0, 1, 1]","[1, 0, 1, 12]",412.80420868897966
2026-04-01,2026-04-01,1.9857942254153624,3.2044653701726276,4.430218290972861,"[0, 1, 1]","[1, 0, 1, 12]",412.8299772194574
2026-05-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-06-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-07-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-08-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-09-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-10-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
2026-11-01,2026-05-01,2.2301949871129283,3.3184022323023967,4.405326366892407,"[0, 1, 1]","[1, 0, 1, 12]",412.97843974251265
