end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,0.9882428170164705,3.9870914801388793,6.972831053965445,"[0, 1, 0]","[0, 0, 0, 12]",495.453300757605
2026-01-01,2026-01-01,1.0549393200043162,3.8652959384637953,6.629693131348106,"[0, 1, 0]","[0, 0, 0, 12]",494.41724011791837
2026-02-01,2026-02-01,2.1588622808101077,4.504473073363457,6.838315800044905,"[0, 2, 1]","[1, 0, 1, 12]",461.48676978793765
2026-03-01,2026-03-01,1.8496696971053788,3.8897451725569425,5.867630704694747,"[0, 1, 0]","[1, 0, 1, 12]",456.17626095851597
2026-04-01,2026-04-01,0.8884189735851866,2.762226758829648,4.596430580658142,"[0, 1, 0]","[1, 0, 1, 12]",461.45118904669073
2026-05-01,2026-05-01,1.091734244393155,2.673408685852685,4.293371793924358,"[0, 1, 0]","[1, 0, 1, 12]",461.11956219784963
2026-06-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
2026-07-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
2026-08-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
2026-09-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
2026-10-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
2026-11-01,2026-06-01,1.5045491057944962,2.846613201336858,4.236340371064187,"[0, 1, 0]","[1, 0, 1, 12]",460.7216495841085
