end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-4.88569458760481,7.429229515976921,19.820365517428094,"[0, 1, 0]","[1, 0, 1, 12]",922.0592790075648
2026-01-01,2026-01-01,-5.000927136766507,6.881199082331236,18.328280929383894,"[0, 1, 0]","[1, 0, 1, 12]",922.0773227280998
2026-02-01,2026-02-01,-0.8123409005419087,10.010951133083793,20.89472319176652,"[0, 1, 0]","[1, 0, 1, 12]",921.8906594734605
2026-03-01,2026-03-01,-5.677814470972089,4.8945189203201025,15.180160700740341,"[0, 1, 0]","[1, 0, 1, 12]",927.2548402028236
2026-04-01,2026-04-01,-5.772705508778442,3.9008813782508085,13.313456739013876,"[0, 1, 0]","[1, 0, 1, 12]",927.059000136975
2026-05-01,2026-05-01,-3.3194934222715493,5.232932923529702,13.651235698965102,"[0, 1, 0]","[1, 0, 1, 12]",926.7114548925334
2026-06-01,2026-06-01,-1.4682072711414251,5.884546343598217,13.18113105626545,"[0, 1, 0]","[1, 0, 1, 12]",926.7424240901697
2026-07-01,2026-07-01,2.2291411704815505,8.296458391911187,14.345771682982656,"[0, 1, 0]","[1, 0, 1, 12]",927.9515476503707
2026-08-01,2026-07-01,2.2291411704815505,8.296458391911187,14.345771682982656,"[0, 1, 0]","[1, 0, 1, 12]",927.9515476503707
2026-09-01,2026-07-01,2.2291411704815505,8.296458391911187,14.345771682982656,"[0, 1, 0]","[1, 0, 1, 12]",927.9515476503707
2026-10-01,2026-07-01,2.2291411704815505,8.296458391911187,14.345771682982656,"[0, 1, 0]","[1, 0, 1, 12]",927.9515476503707
2026-11-01,2026-07-01,2.2291411704815505,8.296458391911187,14.345771682982656,"[0, 1, 0]","[1, 0, 1, 12]",927.9515476503707
