end_date,effective_end,lower_95,median,upper_95,order,seasonal_order,bic
2025-12-01,2025-12-01,-5.506589454431297,6.309132009314752,17.740345758831218,"[0, 1, 0]","[1, 0, 1, 12]",869.9610839523657
2026-01-01,2026-01-01,-5.416516734841352,5.795948579578258,16.58743264809441,"[0, 1, 0]","[1, 0, 1, 12]",869.9842644195959
2026-02-01,2026-02-01,-1.4978174291246285,8.95430330651319,19.037313622825156,"[0, 1, 0]","[1, 0, 1, 12]",869.8036702545311
2026-03-01,2026-03-01,-6.004032401617516,3.7295692703110603,13.250635661223939,"[0, 1, 0]","[1, 0, 1, 12]",875.4040528410604
2026-04-01,2026-04-01,-5.6909152224777415,2.7116228821623523,11.347187058784929,"[0, 1, 0]","[1, 0, 1, 12]",875.2173458420167
2026-05-01,2026-05-01,-3.4976381905016116,3.9360703830566663,11.471334779495683,"[0, 1, 0]","[1, 0, 1, 12]",874.8388257913085
2026-06-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-07-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-08-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-09-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-10-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
2026-11-01,2026-06-01,-1.642926226661144,4.632055608760176,11.057707304356347,"[0, 1, 0]","[1, 0, 1, 12]",874.8536031632665
